0.0075,616,9,1.54,400,3,-1,216,0.01,-1,189,0.03,-1,279,0.03,-1,189,0.46,189,400,3,-1
0.01,760,12,1.9,400,3,-1,244,0.01,-1,400,3,-1,363,0.06,-1,400,3,-1,400,3,-1
0.0125,962,12,2.4,400,3,-1,263,0.01,-1,400,3,-1,389,0.11,-1,400,3,-1,400,3,-1
0.015,1150,12,2.88,400,3,-1,273,0.01,-1,400,3,-1,395,0.14,-1,400,3,-1,400,3,-1
0.05,4022,36,10.1,400,3,-1,345,0.01,-1,400,3,-1,400,1.33,-1,400,3,-1,400,3,-1
0.1,7911,61,19.8,400,3,-1,362,0.03,-1,400,3,-1,400,3,-1,400,3,-1,400,3,-1
0.2,15850,106,39.6,400,3,-1,379,0.03,-1,400,3,-1,400,3,-1,400,3,-1,400,3,-1

420,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.00714,607,9,1.45,420,3,-1,221,0.01,-1,193,0.19,-1,296,0.04,-1,193,0.41,193,420,3,-1
0.00952,834,11,1.99,420,3,-1,260,0.01,-1,420,3,-1,386,0.07,-1,420,3,-1,420,3,-1
0.0119,1041,13,2.48,420,3,-1,279,0.01,-1,420,3,-1,415,0.12,-1,420,3,-1,420,3,-1
0.0144,1254,13,2.99,420,3,-1,286,0,-1,420,3,-1,416,0.17,-1,420,3,-1,420,3,-1
0.0488,4271,32,10.2,420,3,-1,353,0.02,-1,420,3,-1,420,1.43,-1,420,3,-1,420,3,-1
0.1,8881,61,21.1,420,3,-1,386,0.03,-1,420,3,-1,420,3,-1,420,3,-1,420,3,-1
0.2,17708,107,42.2,420,3,-1,401,0.04,-1,420,3,-1,420,3,-1,420,3,-1,420,3,-1

440,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.00682,672,9,1.53,440,3,-1,241,0.01,-1,207,0.36,-1,337,0.04,-1,207,0.67,207,440,3,-1
0.00909,894,12,2.03,440,3,-1,267,0,-1,440,3,-1,411,0.08,-1,440,3,-1,440,3,-1
0.0114,1133,12,2.58,440,3,-1,291,0.01,-1,440,3,-1,430,0.15,-1,440,3,-1,440,3,-1
0.0138,1412,14,3.21,440,3,-1,310,0.01,-1,440,3,-1,436,0.2,-1,440,3,-1,440,3,-1
0.0477,4615,35,10.5,440,3,-1,375,0.02,-1,440,3,-1,440,1.71,-1,440,3,-1,440,3,-1
0.1,9554,64,21.7,440,3,-1,403,0.02,-1,440,3,-1,440,3,-1,440,3,-1,440,3,-1
0.2,19116,110,43.4,440,3,-1,421,0.04,-1,440,3,-1,440,3,-1,440,3,-1,440,3,-1

460,m,delta,dM,ARB-VC,T,k,Greedy-VC,T,k,IPL-VC,T,k,LP-VC,T,k,Kernel-VC,T,k,MonHeur-VC,T,k
0.00652,644,8,1.4,460,3,-1,246,0.01,-1,213,0.06,-1,297,0.03,-1,213,0.45,213,460,3,-1
0.0087,885,10,1.92,460,3,-1,277,0.01,-1,460,3,-1,420,0.08,-1,460,3,-1,460,3,-1
